index,id,x,y,z,vx,vy,vz,mass,collision_radius,char_length,area_to_mass,bstar
88,50088,11724424.616242023,-16036.155956103808,-77755.69328205883,6724.357066242023,-16.03615595610342,-77.75569328205822,0.015562855232577506,0.042424351663367055,0.08484870332673411,0.25466533582956363,0.0
89,50089,11957086.049447032,91163.73408985024,15265.214342205696,6957.018499446784,91.16373408985167,15.26521434220594,0.009673859021236374,0.03529405475269367,0.07058810950538734,0.28330603786508146,0.0
90,50090,12012264.985156924,18920.809431925274,-10493.52850132523,7012.197435156514,18.92080943192498,-10.4935285013251,0.13491100727411937,0.02526593136623949,0.05053186273247898,0.010394229806309217,0.0
91,50091,10099802.51118374,-899936.493674752,-222586.01695823183,5099.734961183721,-899.9364936747392,-222.58601695823455,0.0017533391308792242,0.025223113953659313,0.050446227907318626,0.7970711421519099,0.0
92,50092,12085541.614204396,348372.0060069994,33065.020792830226,7085.474064204192,348.37200600699356,33.06502079283036,0.03431166365201689,0.05221644022334523,0.10443288044669045,0.17515640670577348,0.0
93,50093,11980948.045524035,-11093.134355878143,26944.660858141753,6980.8804955242285,-11.093134355878163,26.944660858141283,0.20299915634152163,0.062562370230182,0.125124740460364,0.0425358404451225,0.0
94,50094,12584197.574259493,-276982.2728547423,229206.77179219545,7584.13002425903,-276.98227285474184,229.20677179219035,0.002593247684756939,0.0371774740029193,0.0743549480058386,1.1729365635476976,0.0
95,50095,12136286.251493437,-59064.944440513376,-92113.20027658083,7136.218701493701,-59.06494444051266,-92.11320027658124,0.024574819839442482,0.056352784126736694,0.11270556825347339,0.28493746489095184,0.0
96,50096,12042791.404700104,-30532.613888677635,14144.44739058319,7042.723854700416,-30.53261388867784,14.14444739058341,0.062170472996752615,0.047153391023102884,0.09430678204620577,0.07879278398407863,0.0
97,50097,12050814.842504162,562173.3323566659,174050.3312690147,7050.747292504381,562.1733323566605,174.05033126901725,0.011107770649615423,0.04648168233271482,0.09296336466542963,0.4285013504297005,0.0
98,50098,11948399.91731775,-18184.53902829585,-37600.57196772766,6948.3323673175055,-18.18453902829586,-37.60057196772866,4.639406585647286,0.4392179037049613,0.8784358074099226,0.09257739143192689,0.0
99,50099,12679652.429961275,-448292.39838808664,-261690.93301155817,7679.584879961458,-448.29239838808036,-261.69093301155584,0.004783362952885725,0.02711711056059711,0.05423422112119422,0.3378058199737043,0.0
100,50100,12007767.145924468,-6705.768682209264,-89481.88988904767,7007.699595924811,-6.705768682209307,-89.48188988904802,0.008817942025358702,0.025148585783444474,0.05029717156688895,0.15755037954023193,0.0
101,50101,12004921.397802135,-3775.477743490257,8686.930445328673,7004.853847802375,-3.775477743490314,8.686930445328835,0.03086116789232482,0.03139067033920185,0.0627813406784037,0.07021043610605904,0.0
102,50102,12004192.756038355,-50275.86912301981,46174.64417602657,7004.125206038295,-50.275869123020975,46.17464417602736,0.1453718582577379,0.07269297368879397,0.14538594737758795,0.08024800341092814,0.0
103,50103,11973745.043853043,-7786.490128544816,34738.349314677354,6973.677493852955,-7.786490128544983,34.738349314677855,0.033291075766389004,0.030237079433582545,0.06047415886716509,0.060379310533689216,0.0
104,50104,12042976.740937876,-16624.25731252546,54656.74809123652,7042.909190937624,-16.62425731252533,54.65674809123721,0.03464653304708817,0.03596211851938614,0.07192423703877228,0.08213373365638264,0.0
